Day,Bond A Price,Bond B Price,Bond C Price,Interest Rate,Inflation Rate,GDP Growth,Risk Tolerance,Investment Horizon,Client Goal,Predicted Return A,Predicted Return B,Predicted Return C,Volatility A,Volatility B,Volatility C
231,96.6239775255432,98.69913380785069,155.16154800733872,1.7049716027114032,1.570663223959719,2.7666823416691413,Medium,Long,Income,-0.0032934751003194395,0.0005734439491996559,0.004848236038143424,0.008551832739385357,0.005204329074333495,0.011694904943404973
232,96.24170614025643,99.3533652833987,156.66599024404812,1.9268226741624725,1.650199667175212,2.4985457795559944,Low,Medium,Growth,-0.0008606303893611063,0.00045213369821622026,0.002355685145945696,0.0038419743160991223,0.004273362750140812,0.02219659897598482
233,96.00828595359503,100.02782464455748,154.02374150850994,1.9825791774997006,1.795500586722579,2.410715903748055,Low,Short,Growth,0.0024974242415049352,-0.001725770321848009,-0.0024134343016246943,0.007971501343292399,0.00736056321667095,0.013322408341753047
234,96.48708238784566,99.65974409828387,155.84699773786988,2.0603242317621344,1.8176359289053698,2.8020566207014683,Medium,Short,Preservation,0.002302408772060548,-0.00024115808224054418,0.0032041595078237646,0.0062067766609997105,0.00796702515123936,0.01406353385221281
235,96.30389121036075,100.12812524794168,158.96450448127516,1.9610047517245528,1.2665980359504898,2.8279949691348323,High,Short,Preservation,-0.0015259606943453588,0.0012043030603223444,0.003102155300458621,0.010212730373630597,0.008500725695961359,0.01626173866117215
236,96.67338804900709,99.71586064866776,154.69439623806295,2.0202849465641632,1.2919979369906907,2.5215916674973293,High,Short,Income,-0.0035672004962937656,0.003117793849182623,0.001194169352584656,0.010057718655127754,0.007024460393557909,0.01677372180575622
237,96.0549669036803,100.37131829754449,158.12794733111932,2.022480317774427,1.5673057477171914,2.210508378988817,High,Short,Income,0.00035542243684816744,-0.0007045787357366797,0.0054099261579612055,0.01345726377727853,0.008058754630452278,0.016136594319626957
238,95.2185079917423,100.64376514692566,154.79518043189097,2.0692964147677593,1.5401410612485664,2.7379637918853748,High,Short,Growth,9.301666888054515e-07,0.0001823292167657978,-6.516403978202689e-05,0.010259506345340135,0.006184476920846127,0.01537734814622558
239,94.77102341036885,100.2115022135646,154.03785744123013,1.8544317604987426,1.1685826985025796,2.0,High,Medium,Preservation,0.002396333691908514,-0.0009439846594292392,-0.0020070467015833172,0.009673528569989927,0.008355060403547025,0.01584389010933507
240,95.18134407534293,100.13381043532195,154.35646216195627,2.063632667186715,1.6212149737052317,2.8720336069135377,Low,Long,Preservation,0.0013185603430001893,-0.0012978731664464386,-0.0006632587474467933,0.014484251488176877,0.0075849518445171024,0.019544870117875337
241,96.11967981542584,99.74077680537997,156.51410433562725,1.9792896966395488,1.6703523463128802,3.0,High,Short,Growth,-0.00012529478354278347,0.0013920804172053462,-0.0027002346052673923,0.014600880048852414,0.0073316559231036225,0.015385439834477509
242,96.75719417897238,101.27199459043504,156.72357589584257,2.083275311366116,1.7176586626745407,2.3828128095155945,Low,Short,Income,0.0009780038259010434,-0.0031607412516509808,0.001449615372030511,0.010274516313113729,0.010381300789566722,0.007742780181376808
243,97.14134829236974,101.00166722505939,159.6817013704454,1.9315995649562516,1.4219741926028056,2.5087004761446074,Medium,Short,Growth,-0.00010825328623438601,-0.005587953571401815,-0.002320878981135687,0.007906684127922208,0.00787674513698873,0.019053992793842005
244,95.66603366129785,101.91387900696132,157.86140178357442,2.0856580645194946,1.1005961823407924,2.488509414421393,High,Long,Preservation,-8.366240816689208e-05,0.0026095198250488793,0.0038228209860719066,0.009907105771744496,0.0068346655773442455,0.01156621893287218
245,95.16513101970405,103.88696274897819,159.15903515581772,1.903563685987207,1.3151711559506623,2.260862888891737,High,Medium,Preservation,0.0006107495172811568,0.0010475331484022276,0.00027942456660415483,0.009301445375348879,0.008292506368098366,0.014514415561607897
246,95.33850209989278,106.01926280980554,162.0907479574385,1.9188591993175241,1.5371445227426814,2.3600733860226293,Low,Short,Income,0.0005771864497349992,-0.0001568285800644642,0.0010265052185228927,0.012865121615776007,0.008859738370428895,0.01704234215951733
247,94.79165664407348,105.8913031010129,162.99686645825426,1.7511207781928577,1.5704770403821227,2.112217671113741,Medium,Short,Income,0.00025424101199903593,0.0032384799665850167,0.0011120642612769945,0.008527796375787712,0.006735058399080983,0.022683366117266915
248,95.04690806304659,104.69601068256203,161.60331011977294,1.9361163961724193,1.3245373739193036,2.0,Low,Long,Preservation,0.0006485772311213092,-0.001443377291094195,0.0012511533479661512,0.004055800021834262,0.010680902220834688,0.021061283832420327
249,97.10266507076955,106.15195412496323,166.9577764337616,2.1613268742209293,1.4224096808702267,2.383707152886633,High,Short,Preservation,0.0038030833887106766,0.0028047825886379036,0.001877260576339144,0.009129010870102107,0.00510227198314228,0.016977793491246007
250,97.91102689380332,103.55831156322702,164.27552480945812,2.1256213485189646,1.4945869725448222,2.384575394978471,High,Short,Preservation,5.891976953282819e-05,0.003208563834782733,-0.001222047834572311,0.011440088282741092,0.007547206741925247,0.022457366100136787
251,97.30788129146198,103.68615169459851,160.50808030660576,2.0922350171903408,1.4646025609800988,2.81199918945038,High,Short,Income,-0.00042184754095465286,0.0016426327987438232,0.0005876355450953816,0.008158536251374892,0.004061924967471516,0.017642745815880177
252,98.12955830186465,102.87045964176141,162.08025113367975,1.8131470630296018,1.5610863054768418,2.3413092010851324,Low,Short,Income,0.0005354917624235072,0.005175047703660448,0.001175234031281084,0.0058915356893034405,0.009402533354318402,0.01473917785780342
253,98.59600525855683,102.6161987990465,163.36982036194237,2.162299602834678,1.6923299384923216,2.3252926617807432,Low,Medium,Preservation,-9.835502143891754e-05,0.000737915976827921,-0.0011934859256872957,0.014332118235664836,0.006407463633224833,0.015281456822657734
254,97.66047243724225,105.1882422926236,160.93030461023068,1.9265374002951228,1.3858261525272653,2.5997615038949244,Medium,Short,Growth,0.0013816225325307238,0.003435519044690667,0.003278238473688056,0.008113944386011056,0.007036926261654046,0.014899338113375137
255,97.73722148622907,104.5406794926982,160.8718903459363,2.0379132184580437,1.5279740372247554,2.6107350206689137,Low,Long,Growth,-0.0015634117049558882,0.004429812049683805,0.001859795200214771,0.006244803744364176,0.00910528984525568,0.017304077478149105
256,97.3237597373933,104.06022385517356,158.62825552337165,2.222443881614124,1.4407253949806609,2.4817266906794866,Low,Long,Growth,0.0010237585234453602,-0.0025713815628525434,0.0016790105747052143,0.00892866239487707,0.005668367651748623,0.012014667503570647
257,96.15252037220786,104.3394051290752,156.57601991546457,1.833872065883172,1.5188766967718907,2.8174483677767226,Low,Long,Preservation,-0.0005196599697928118,0.004607281445393107,0.00030508649686101147,0.004815179203288878,0.005532418594405571,0.01451739623216099
258,95.86782698325496,102.83435032258312,155.45924213181812,1.8708540526047255,1.307763058890881,2.20170568392308,Low,Short,Income,0.002802136269801729,3.658116971219465e-05,0.000258902284821491,0.014351928826910415,0.007218754022409235,0.01000627209977378
259,96.10791630725934,103.30063945925974,158.23838792529028,1.770407164872062,1.4888045984034637,2.64037550214692,Low,Short,Growth,0.002729990963860748,0.0009031751118090232,0.001158045516041828,0.006887386437793809,0.008764730800133269,0.016521830940443686
260,96.24430119170675,104.69686360022632,159.1398402210362,2.2656609128966547,1.4267302311391559,2.983390551531326,High,Long,Income,0.003279299079584486,0.0024058980523231858,0.0024336108441091646,0.012508036678384793,0.006844136044997699,0.01485451354114733
261,96.97465718644395,105.20237495298883,154.53677743767324,2.0212763296217133,1.3740769741156493,2.1891809915706872,High,Short,Growth,0.0008328418467739072,0.0006900495165900174,0.0006280819576956231,0.0066764819597675135,0.008019564969072078,0.01932295870340111
262,95.75679615929813,104.81954263279417,153.51767098374012,1.9959065508783893,1.4082575815178402,2.5190631710941016,Low,Short,Preservation,-0.00024400977885399974,0.004527354758062273,0.0017332330918505652,0.008633178081503623,0.005685512723250666,0.012259285628852243
263,96.2392876577136,104.63625875405464,154.39859101370294,1.7788816455855494,1.0900375669894857,2.0,Medium,Long,Growth,-0.0005499861604799075,0.002313259554173596,0.004379361646758939,0.002489064375715333,0.003380429741304366,0.017214760253407634
264,95.90196145976708,105.64336758191425,156.6382080767492,1.9020357970477169,1.4889149071163672,2.1017820388975377,High,Short,Growth,0.002043259544423086,0.002498079757056999,-0.0014591539748741414,0.015525512793479398,0.0036651971273825917,0.009595287854477223
265,95.12782358337766,106.79956489463352,153.23069868738605,1.6509664429352393,1.51041208594836,2.4466145345418413,Medium,Medium,Preservation,0.0012239957781575315,0.0014086985326360953,-0.0013507904373078728,0.008732534548504449,0.012262192028584144,0.012551739827329383
266,95.09003344785147,106.03863140726776,150.5755785572807,2.016458210543154,1.0958687031884207,2.477627601107705,Medium,Long,Income,0.0013433501596560042,0.00017011209911415695,0.0030303333055555397,0.009375864140619982,0.005117593841397812,0.012795066964962623
267,93.31279965720303,106.8559338856272,150.58309046212221,2.192086834565402,1.7684390129890322,2.543103869608131,High,Long,Preservation,0.0020395903748032748,0.0001551297920440408,0.0022681990724710633,0.013901151722806948,0.011637864997119619,0.005353286274058244
268,95.61240431300436,106.79275826345298,150.85966048844793,1.9787470267692422,1.1671144835349496,2.8517211405140372,Low,Medium,Preservation,0.0016540739678192016,0.0023014348209846438,0.005934233832828098,0.013158592248243102,0.005783316469265665,0.007146213926793196
269,95.72223039638516,107.65933067948873,151.87681514810893,2.0430224724546013,1.8496425234163265,2.589831401112273,Medium,Long,Income,0.0006881601808618128,0.002191374293992194,0.003287823200858509,0.013840915540447047,0.008193049183344703,0.014833614499792768
270,94.56215022628139,107.64632049851059,152.437719464796,2.099594785312364,1.4178758114707304,2.076503774346367,Low,Medium,Income,0.00020936199968804516,-0.0014831011966363256,0.0006227657351746756,0.012412389303609706,0.005476080457025636,0.012519302667707722
271,97.4455983531253,107.51395683038918,150.64931146647734,1.9719770139934996,1.7031810752024998,2.7819122360237087,High,Medium,Preservation,0.0013964739556797151,0.0010150535389493686,0.004203138968863989,0.003790826176431202,0.009696784873486596,0.019279435661492265
272,99.77707599288041,106.14120381144134,150.02950775825735,2.1968758133127317,1.8202172791251219,2.0,Low,Short,Preservation,-0.00026711955662167075,-0.0008029956048869068,0.0009031345937999652,0.00974178134490824,0.00673644589196326,0.007665349230879688
273,98.88970552640073,105.03362371348024,149.45849969960452,2.32844308903064,1.5216988499043982,2.710491804222793,High,Medium,Growth,-0.0020436719556122707,-0.0008024906515770303,0.0017204731260640135,0.01271542078535531,0.00958683315593776,0.02215995822614557
274,99.63146905869182,105.68841386920973,148.6395875535012,2.2516070682829423,1.9407771358699362,2.0140770073441248,High,Short,Preservation,0.001061207192789552,-0.004202142579632548,0.0006570503778051906,0.00784143589752396,0.008599134916794,0.014942169911803466
275,98.58365123966966,105.91932633017717,145.64331410862803,2.297437964448421,1.4498439919426545,2.7009569664956765,Medium,Medium,Preservation,0.0002505467810748411,-0.0008763696580909139,0.0013399917009193703,0.010550411696155972,0.006424291612676887,0.015867594305837257
276,99.68385563014161,105.33843285928222,144.0625324047305,1.750023824582969,1.4718058630814725,2.3953414726112063,Medium,Long,Growth,0.0010926623884501205,0.0005083871721071625,0.001777849776241377,0.0118046384821758,0.010997729288977583,0.014602962326704374
277,98.94376474246178,106.5061513262318,146.67894420213833,2.01124115115062,1.596448765491121,2.592312711415329,High,Long,Preservation,0.0026182313259785883,-0.0006462654799707496,0.0018251818328833469,0.008972250781009185,0.011666895351693725,0.013638056049470574
278,96.84368572963017,106.06725504843023,147.87262457363747,2.1152967883961713,1.4122337524578539,2.3415292028477963,Low,Long,Growth,0.005501871113321025,-0.0017032848900292072,0.002415095218744099,0.015245544536917083,0.005631556011657879,0.019883519175896102
279,97.75635366671743,106.47750861635207,146.60273906420952,2.1733503188265084,1.440356888196861,2.203235225621998,Low,Medium,Preservation,-0.00198897796377816,-0.0019088625379662535,-0.001401939104741992,0.010173503756697694,0.006962522770734107,0.013308270272623162
280,97.26050963377172,106.25596766123087,144.21283440253399,1.9832591770511383,1.6438884832608582,2.1065923351194926,High,Short,Preservation,-0.001045325948215847,-0.002024946851146407,0.0019828107127760806,0.004251138961589895,0.007950624882737706,0.022521044877860646
281,98.0076333854396,105.19541837530518,142.32392894823698,2.034148161245238,1.6001075026286282,2.2064199831050706,Medium,Long,Income,0.004907126449138136,0.005538301389567435,0.0006106088036702274,0.010194687861488508,0.006876438908560662,0.007583698737535399
282,97.71165630301155,103.99960580510515,142.55028819262137,2.180384202566129,1.6435317594008145,2.720378188934851,Low,Medium,Preservation,0.002706451273901354,-0.0013038106660540132,0.0010850974668419112,0.013083675659224362,0.00684336197763231,0.011962573216649695
283,98.68980403491118,103.58724683035068,143.1675645641845,2.11712057837566,1.6436686818369175,2.325031121701603,High,Short,Growth,0.0004702766701632072,0.0014763139737622322,-0.000737215445805148,0.013363317886432299,0.008353721083448248,0.01623764565125498
284,97.9016296278152,103.30689889506553,144.6855349199223,1.886347594177673,1.6567726567032004,2.739087170722119,Low,Long,Preservation,-0.0015630314348049619,0.002325053836264289,0.0006749642750296187,0.009528095047710428,0.006349975049135799,0.014137733328811564
285,97.42944515230066,103.18141155308818,144.08006761189094,1.746552091921906,1.2911938592568717,2.1769284958628092,Medium,Long,Growth,-0.0019749036249095903,0.002524361721528361,0.000530955352548651,0.007361079625817864,0.009465936268431119,0.018853283180351597
286,95.88192275024595,102.43306407315073,140.31252563209637,2.1187560551167297,1.2541251919831033,2.061185104940093,High,Long,Growth,-0.00020716510395707031,0.0002162261134016902,0.0014137993712876836,0.00392481509932215,0.008819050131283637,0.016718667609341147
287,94.57221005179234,103.95350824331064,142.94314055996847,1.9655049848321247,1.6932479636263618,2.4093547768703627,Low,Short,Growth,0.0028264520436540536,0.005224133403916355,0.0025527398049543844,0.011009990274197547,0.008248726677223777,0.012680993010820653
288,94.71460196981053,103.30775919637709,140.18778077140257,2.0405815537723826,1.3972450458205554,2.7573149591023163,Low,Short,Preservation,0.0031688612220931995,-0.00207691193360243,-0.00016389579579347393,0.017275040793799743,0.009515774699015796,0.01811009179968742
289,94.96695429559529,103.13673993592924,137.6940846129402,1.5,1.5172379324200576,2.321407082343531,Medium,Short,Growth,6.446821553419025e-05,0.0010960720345610552,0.0017177489696232335,0.006585215988637077,0.011471161807455228,0.011846717813905804
290,93.09786011042796,103.61603496184316,139.93426081922163,2.1554128177022713,1.6027245784231123,2.449276671396086,Low,Medium,Growth,-0.00032854089577887685,0.002067307798962159,0.0012453180226860336,0.006045391512777341,0.00785812499381342,0.020388767057849404
291,91.446960824045,103.54582890648456,138.90152301992472,1.9074305548876096,1.0925013746010699,2.5590192542784105,Medium,Long,Growth,0.0026358489432296486,0.0006423375917232056,0.0012566197742718312,0.008131773511009667,0.009102028345874714,0.019779826150492834
292,92.22987347200754,103.05492232612927,140.65997890139028,1.836435927699891,1.3768148005547238,2.706340551932937,High,Medium,Growth,-0.0005453551753267279,0.0011747814723460088,-0.0003121698750721977,0.012787804899529527,0.006555366732088395,0.017426320579199392
293,92.52023394561921,103.47232317453395,139.41565977141164,1.7692085802941926,1.6489625312446512,2.4637834443729703,High,Medium,Preservation,0.0016178833253710527,-7.176133035884693e-05,-0.000390663322705517,0.01156119498061491,0.004495818857501735,0.015949874674345204
294,93.72306897996602,103.22895233367693,137.36445708431614,2.0637119185754367,1.5869377376458855,2.4112083815560994,Low,Short,Income,-0.0003044051608218001,0.00024628481399869255,-0.004077925067288791,0.016097521062274966,0.0057847874567247375,0.011499919720100865
295,95.01227648096474,103.51931304462637,138.79817166170992,1.9096571816645065,1.4863696198361491,3.0,Medium,Medium,Preservation,-0.0026251563285024874,-0.0012456998507910683,-0.00014203297363309315,0.012980811725491662,0.008283161914207995,0.007008950263513596
296,95.52345089766634,103.0661500346013,139.6564301688575,1.8630778918199322,1.4864035694021098,2.1441355159447757,Low,Medium,Preservation,0.001705088585402024,-0.0028950241460831343,0.0017095393514622763,0.009272058010564478,0.009168425641054478,0.01687644224949731
297,96.16502011783882,103.76189726878651,141.63424410547697,2.1663318227203674,1.7582529571654266,2.852300609807497,Low,Short,Preservation,0.001568699118293218,0.00011939324803250578,0.0004918902194479785,0.011467341437984068,0.009675853292245337,0.01182692796373363
298,95.92840822742569,104.6324127683649,140.45607176020545,2.1118808413865535,1.4484537321853401,2.8690936767827697,Low,Long,Growth,-0.00154608961527646,-0.0020748469491877223,0.00039669220802672673,0.008974267799516294,0.008420105691058747,0.01596883245964494
299,96.37633948924494,105.54895047055446,142.4181935631054,1.828347192230908,1.5980575504760233,2.292209722446673,Medium,Long,Preservation,0.0012646111899234688,-0.0015151252215546784,0.002287254771767,0.014495041176483122,0.0035508650013318247,0.014760938445111145
300,96.26341399214374,104.90105913682969,145.27625880572808,2.0611131855537654,1.3681050959838033,2.6827846411662146,High,Short,Growth,0.003853887726298699,-0.0012342217330984057,0.0003688508859983769,0.004122107172552319,0.008524869037686674,0.015998391323117936
301,96.4691899492965,106.5842098435893,148.13906227546275,2.1504225142595246,1.6098541118761531,2.689027742540894,High,Long,Income,0.0028576146331678424,-0.0008471036375718064,0.0012273609201905844,0.013570804800819828,0.004577315306850082,0.020086346073615334
302,97.85468154760929,106.97518948835408,148.9571307314883,2.3332047264609597,1.5574631899295774,2.3270696889420472,Medium,Medium,Growth,0.004275548673304012,6.112921417776782e-05,-0.0006550337185866746,0.01238257192171933,0.007976296893582034,0.0142051546001355
303,98.7553630370563,106.41042650723479,148.6328838774899,2.251258983233154,1.61058175057654,3.0,Medium,Short,Growth,-0.0008244595508692814,0.0006276429193809215,-0.00024615101675185675,0.01242801705428058,0.005732376932919376,0.014985637268190122
304,97.33120920680531,106.75604909289056,147.91167372447316,1.8882198255387501,1.5866844547043535,2.3814853708827974,High,Short,Growth,-0.0013703810517600038,0.000805917865938826,0.0037560023929046416,0.01463296392977246,0.011227122325540347,0.023911106673653298
305,97.67771934800956,107.80718175339929,142.9826839665566,1.7968418590055935,1.4921697430374952,2.2777589090609474,Low,Long,Income,0.0009224904965081758,-0.00218537705908112,0.0025297817129445897,0.00852921671918459,0.0031059406757525847,0.01578956114246729
306,95.98244782828007,108.2803213276727,147.58086783554845,1.7197130809198242,1.4554953670538846,2.5120909591358567,Low,Long,Income,-0.004638174786779687,0.002747420532606896,-0.0005498557311363024,0.012349785194326989,0.008119976927042059,0.02044976844534696
307,96.34232595786436,109.34832445907901,152.4709210454236,2.0161717951242384,1.1956922178752922,2.1143609619953185,Medium,Medium,Preservation,-0.006236582534618089,0.0013572764189887332,-0.00024036432796503346,0.010415148983479937,0.014619582321639176,0.0164617374804839
308,98.07568895074259,107.78917609443201,153.25450376751627,1.8529444079352055,1.2992619426817296,2.489555469083466,Low,Long,Growth,0.0029754765077576674,-0.0012425310102453764,0.0027872579070839913,0.005400226519491902,0.006178526985455053,0.016281065738764117
309,98.7009515296487,108.48353011859692,157.1947043334151,2.039311996481302,1.3578786018435085,2.4320748779429384,Medium,Short,Income,0.004100511168617565,0.0038633503997066282,0.002693459488317969,0.012555465836284963,0.00755667911726866,0.01970989579460819
310,97.3819595749769,108.56481509180348,155.00752866031604,1.970420930270056,1.6252768700354248,3.0,Low,Short,Preservation,3.446395814891913e-05,0.0008621707927131328,0.0020660300979569754,0.011835177834657772,0.011167928931259917,0.013213238974950274
311,96.94003479082816,108.24436522702034,157.11666981318092,1.7147337575867752,1.1851557519718712,2.39960748573527,Medium,Medium,Growth,-0.00025594946568301385,-0.0007099258164568411,0.0004086761060405043,0.009939922929380849,0.012319247717986297,0.018642095750434764
312,97.41883390318766,106.82467235525148,157.43765898239582,1.8100497344370603,1.3955988177071224,2.5061445911993787,High,Long,Preservation,-0.00010439614261452239,0.0006246832050695886,-0.0006228364908612119,0.009548828227075798,0.010055439398930515,0.018911610272837005
313,98.84204241142474,107.1384531023143,155.0846269940295,1.902292953936706,1.578531907605943,2.0502636583839315,Medium,Short,Income,-0.0015457949365853966,0.0016764816750248622,0.0026392305551177853,0.014340680909831219,0.006759965191742488,0.009616970975302378
314,99.24950022206922,107.630213032369,152.18234232368263,1.8550637729856405,1.166526457402495,2.8155274816066997,Medium,Short,Income,-0.0015553063183242418,0.0036712006014399936,0.0001431345828392165,0.007283260650151269,0.009152757221735124,0.010900859319639345
315,100.06225677099827,108.55230991925515,155.06251246797893,1.9883597406820452,1.0810580754233277,2.4909866085904393,Medium,Short,Preservation,0.0015000185243302438,-0.0001271223394329727,-4.9128527145881153e-05,0.009157079089289595,0.006962378313123983,0.0086136894884709
316,101.35088292123892,108.2536488576244,153.94466699342019,1.897984474352405,1.4922001145630917,2.481396935538695,Low,Long,Preservation,-0.0018455793646086618,-0.0003683888988679954,-0.00021040786378873002,0.012526925430899914,0.00940288291240047,0.014556067565402864
317,102.19321408190798,107.72775726235113,159.52794536750008,1.9020536140536461,1.6124352821859416,2.832861604460023,Medium,Long,Growth,0.003348215896122225,-0.0013980265152341701,0.0004660431384386958,0.010261356737565052,0.005832723558707382,0.011059223591639425
318,99.73784795843933,108.26163383229992,161.43497384809424,1.6508686190475643,2.0,2.9868749107827854,Medium,Long,Income,0.003797187099251064,0.0018285736019586244,0.0015561396984417292,0.009235392735624697,0.007679190700983583,0.01345475833877672
319,99.09245869327358,107.43358903993776,160.66547784891603,1.9891332146735445,1.320451257403879,2.9174053495718977,Low,Short,Income,-0.001843024824742994,0.00252491255351026,-0.00396807454828682,0.011294883496937776,0.010158086265001573,0.020332289950635418
320,98.45800223643788,106.27615512643847,163.11962103632092,1.8625611223680099,1.3612069149231634,2.314584722240782,Medium,Medium,Growth,-0.0011145121743101932,-0.0007852976032677406,0.0032477293677621233,0.010785587268558662,0.010161644074941365,0.016174574288648574
321,98.98231042387303,106.75645189973334,160.04338008840736,2.294055303183534,1.5448287365473028,2.6368181142993294,High,Medium,Preservation,0.0015595373378600463,0.0002846631602347188,-0.0023807538671725688,0.010724840222499076,0.006454800386822929,0.013489153601994314
322,97.78484391163578,107.65336278653533,156.99700197556083,1.8937970130838144,1.491528760395211,2.379511640520882,Medium,Medium,Preservation,-0.0004914651512892864,0.0028683158043893973,0.0005515169077898914,0.009299952565908914,0.006871725508035437,0.01749574884892454
323,97.82298763325427,108.12088135656313,155.88502173784568,2.0834981367886316,1.2502296381768843,2.844601346556883,Low,Medium,Income,0.0014882192509766757,0.0012039982272362636,-0.002893445493476227,0.006729703673564892,0.010313885193357384,0.02035126316247299
324,98.55867835150086,108.08907045919122,153.10848668865407,1.8770532600480538,1.116619871316763,2.4274611394464864,Low,Long,Income,0.002806253441046229,0.001366026771738327,-0.00033204882844755214,0.00695117686859876,0.00691561278237418,0.014397705444515027
325,99.70119102831516,106.86552375952323,154.03831852825405,2.202771006842447,1.5748426852073907,2.72599435072586,High,Short,Income,-0.0008165661784313371,0.0025068170765740676,0.001507947406159634,0.013647910880216033,0.007290013726010359,0.018051676931859773
326,98.19677926374156,106.70855533186433,154.43034315978954,2.1714412327359858,1.344191230857183,2.7100064297357673,Low,Long,Income,0.000271719783409609,0.00042668099855996456,-0.00372011426225156,0.010419091478187337,0.009177398780256004,0.011399532558773285
327,97.02476367150798,105.21095458054563,151.8995295604994,2.149363034567856,1.5194806423798433,2.115456558329039,High,Medium,Income,0.002835350101981018,-0.0024613647493398937,0.0005102625572677708,0.01676682133770039,0.007866621482582254,0.012282373236794807
328,98.17572084350843,105.72505781037086,150.00838300444138,2.3282244711606674,1.5992625486192893,3.0,Medium,Medium,Preservation,0.0042706538396615045,0.0014014843123486462,0.0026956608291524293,0.00635049212102291,0.006351922412762577,0.021319410343631866
329,97.86191843401892,106.13176045373737,149.95523663300008,2.1790021251792355,1.474086137722376,2.1664917186000667,High,Long,Preservation,0.0014345068601217897,0.0017345177140353789,-0.0029219768564403177,0.006128596029391553,0.009742335721939686,0.019972128059313192
330,98.49999586821114,105.09138821627322,147.41605810776235,1.8938452188065693,1.211808395339819,2.461493915726849,High,Medium,Income,0.0027704760849199595,0.0029745219305725846,0.005443136016172294,0.012229530742716092,0.010099815648090564,0.01654801902722658
331,99.25084368985148,106.04311597828638,145.32977325274547,2.067166926589035,1.8223181489590192,2.6000229958087187,Medium,Medium,Growth,-0.00015785994500240098,0.00224144434236231,-0.0007414596137366906,0.0073779400831918834,0.007030429345094534,0.019054727889455336
332,99.04735239875684,105.36012837460926,146.0191630615796,2.1656396949586227,1.5222341603250804,2.3839855538022303,High,Short,Growth,0.0029505095844545763,0.0026329518519434673,0.002491197304185358,0.009222432156175624,0.00834765802840739,0.01193136764910186
333,97.96895776194707,106.21516521015553,148.90161634026416,2.14744122928419,1.5041323362725023,2.6423037807207637,High,Short,Growth,-0.002263357729802392,-0.0011206824944183374,0.0005441722576425242,0.01339397524941485,0.006231508986322561,0.010334539169187612
334,97.97158017748396,105.73850823342536,148.02834672207396,1.991758364429722,1.4893404266194448,2.493378707615874,High,Medium,Preservation,-0.001362417808135635,-0.0006587344462843259,0.0008399474600812621,0.010509582170072298,0.008054931301662783,0.007475038253871792
335,98.41599445380722,105.51561129146467,145.7161397065397,2.1111696447661514,1.7145236550617065,2.1033508867363375,Medium,Long,Growth,-0.00015550223485031884,-0.0009548540830446566,0.0013975182860206398,0.004558340360820926,0.008048656286091142,0.011694853603958182
336,97.35673133372754,106.17015308261882,146.93600690028828,1.9947506449473806,1.2912420012178054,2.1440596497017155,Medium,Short,Growth,0.0005936211574040977,0.0010733290681578787,0.001923585009353787,0.008838213754309425,0.010112626955117658,0.020757642948994723
337,96.16806458825972,105.45041059854867,147.72258227309334,2.0087584628754707,1.386832366930596,2.2580615070177745,High,Medium,Income,0.000824120326699758,0.0036541042231388937,0.0030076415239282265,0.006605258500966408,0.00724947194775929,0.007520891886362222
338,98.05606561869614,104.55630288083654,143.94620860563913,1.7211073404659445,1.7049969568191474,2.434214007876957,Low,Short,Income,-0.0011204515269419627,-0.0008941297425239106,-0.0008593119082722316,0.007771187636356577,0.010443544304929716,0.015551944801263057
339,96.43592047051135,104.65285571745642,142.8931009208607,1.9976040735071188,1.3473645206256721,2.1697955699983127,High,Medium,Income,0.0010176036322559513,0.0003443018937116521,-2.816153703912754e-05,0.011481289284525666,0.0048663049162069785,0.011835235555604553
340,95.62442198634405,104.47982639698718,142.27074878525647,1.9571020277522106,1.6790432877414299,2.8039710983882244,Low,Long,Income,2.0555229548648924e-05,-0.0021854547689051963,0.0017226533601667408,0.007649185977416978,0.00936081897766377,0.021000842611221114
341,95.4536089427988,103.77496282979924,142.16174357786107,2.2832708921959712,1.563785848299434,2.558719659424329,High,Short,Preservation,0.0008586839679236527,-0.002221802754157098,0.001205160426349326,0.009542620165242481,0.00999377114117643,0.014846273098611952
342,94.1453276839174,103.1291253023288,141.4589299503187,2.106653600685233,1.571840358066602,2.6191592669809816,High,Short,Growth,-0.0021634549089372948,0.0008399469490944157,-0.000798197385888741,0.01296760168451623,0.008624058882607595,0.010977389798954525
343,93.71035401563974,104.41122205519031,138.8714864601052,1.8307884817966855,1.73583147473688,2.1641948626350267,High,Long,Preservation,0.000713137508744191,-0.00047002463547469775,-0.0009833717301546462,0.013199155325746066,0.007679521309286586,0.007449960915790818
344,94.07943423038249,104.26317038441977,135.13429648761215,1.9734661553133221,1.7564316476585717,2.2079374743405644,Medium,Short,Income,-0.0005247315481700606,-0.001153426022582992,0.0004189757618539182,0.0100404835168843,0.008631993529381439,0.012714271710421436
345,93.63563497863694,103.7529491974598,134.59279871879357,2.206352942354339,1.2523932473957178,2.2572608474404405,Low,Short,Preservation,-0.001112090582622692,0.002460967408253152,0.0046143966443030655,0.012841673353980503,0.007943575758089329,0.01936190975497854
346,94.34067542963514,104.79330810573407,136.5076629110937,2.006278755995493,1.3798993135351738,2.832024411735847,Medium,Medium,Growth,0.005761448794105319,0.0013317968622455763,-0.0012887575085439892,0.006538193713324163,0.007655785680645858,0.013427007120465228
